"timestamp","co2","humid","light","noise","pm10","pm25","score","temp","voc"
"2024-08-11 15:30:36","502","71.22","5.09","50.1","6.2659","5","78","71.222","182"
"2024-08-11 09:28:25","423","72.15","24","50.4","3.2296","2","77","70.646","183"
"2024-08-11 10:45:30","419","72.09","24","50.4","3.2296","2","77","70.7","172"
"2024-08-11 06:15:27","426","72.4","24.2","50.4","4.2417","3","77","70.52","169"
"2024-08-11 06:20:28","426","72.38","24.2","50.3","3.2296","2","77","70.538","168"
"2024-08-11 15:50:29","500","71.23","5.09","50.1","7.278","6","78","71.15","194"
"2024-08-11 04:45:31","426","73.69","24.3","50.5","4.2417","3","75","70.538","182"
"2024-08-11 12:35:31","422","71.66","24.2","51","6.2659","5","78","70.844","170"
"2024-08-11 12:05:36","424","71.7","24.3","50.5","7.278","6","78","70.826","169"
"2024-08-11 13:15:29","413","71.34","24","51.1","6.2659","5","78","71.042","169"
"2024-08-11 22:15:35","465","70.75","5.09","50","3.2296","2","78","71.186","203"
"2024-08-11 00:30:31","426","75.28","24.2","50.8","8.290099999999999","7","74","70.538","177"
"2024-08-11 15:35:27","500","71.19","5.2","50.1","7.278","6","78","71.186","166"
"2024-08-11 17:15:36","488","71.16","5.09","49.8","17.399","16","75","71.096","172"
"2024-08-11 17:00:33","485","71.05","5.2","50","12.3385","11","76","71.20400000000001","194"
"2024-08-11 10:15:34","420","72.2","24","50.4","3.2296","2","77","70.61","168"
"2024-08-11 07:05:27","427","72.18","24","50.4","3.2296","2","77","70.44800000000001","186"
"2024-08-11 23:40:31","457","70.62","5.09","50.1","4.2417","3","78","71.096","188"
"2024-08-11 07:10:28","425","72.04","24","50.4","3.2296","2","77","70.574","165"
"2024-08-11 23:55:34","458","70.68","5.09","50","3.2296","2","78","71.078","192"
"2024-08-11 03:50:30","425","74.25","24","50.7","16.3869","15","72","70.52","187"
"2024-08-11 06:05:35","427","72.69","24","50.3","3.2296","2","77","70.538","165"
"2024-08-11 05:55:33","425","72.84","24.2","50.7","5.2538","4","76","70.592","166"
"2024-08-11 14:25:33","533","71.11","5.2","50","7.278","6","77","71.456","187"
"2024-08-11 20:45:27","470","70.93","5.09","50.6","7.278","6","78","71.132","193"
"2024-08-11 14:45:27","511","71.34","5.2","50","7.278","6","77","71.276","189"
"2024-08-11 23:20:27","462","70.86","5.09","50","4.2417","3","78","71.042","201"
"2024-08-11 09:30:35","421","72.25","24","50.3","3.2296","2","77","70.538","173"
"2024-08-11 03:40:28","425","74.15","24","50.7","17.399","16","72","70.61","188"
"2024-08-11 13:05:27","417","71.31","24","51.1","6.2659","5","78","70.988","181"
"2024-08-11 00:05:36","423","75.29","24.2","50.7","15.3748","14","71","70.574","181"
"2024-08-11 22:20:36","466","70.76","5.09","50.1","4.2417","3","78","71.096","178"
"2024-08-11 16:15:34","489","71.04","5.09","50.2","7.278","6","78","71.20400000000001","167"
"2024-08-11 00:46:04","421","75.05","24.2","50.8","4.2417","3","74","70.646","180"
